P_ID,true_label,acc_pred,acc_reason,ppg_pred,ppg_reason,light_pred,light_reason,stat_fusion,semantic_fusion,semantic_reason,hybrid_fusion
PB06,1,0,"The low high-frequency power fractions and minimal zero-crossing rates suggest steady, non-gestural movement.",0,The high signal quality and relatively stable HRV metrics suggest the wearer was not engaged in a dynamic social interaction.,0,"The absence of light changes and low standard deviation suggest a stable, likely indoor environment with consistent lighting, typical of solitary activities rather than social interactions.",0,0,"The consistent lack of dynamic movement, stable heart rate variability, and constant lighting across multiple sensor modalities strongly suggests the absence of a social interaction.",0
PB06,1,0,"The low high-frequency power fractions and high standard deviation suggest steady, low-intensity movement rather than the dynamic gestures typical of social interactions.",1,"The high zero-crossing rate and lower peak rate suggest relaxation or engagement in a conversation, indicative of a social interaction.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer indicates steady, low-intensity movement, both the PPG and light sensors provide evidence of relaxation and dynamic lighting conditions, which are more consistent with a social interaction.",1
PB06,1,1,The high low-frequency power fractions and large amplitude on the y-axis suggest gesturing or other interactive movements.,0,"The low peak rate suggests a more stable and less fluctuating heart rate, indicative of a state with reduced physical activity, which is more consistent with no interaction.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the PPG data indicates reduced physical activity, the accelerometer's high low-frequency power fractions and the light agent's detection of dynamic lighting conditions strongly suggest an interactive social setting.",1
PB06,0,0,The low variability and high magnitude ranges suggest static or stationary activities rather than dynamic social interactions.,1,"The high pNN50 value indicates increased heart rate variability, suggesting a state of heightened arousal or engagement, which is often associated with social interactions.",1,"The high variability and number of significant light changes suggest an environment with frequent visual adjustments, typical in social settings.",1,1,"While the accelerometer data suggests stationary activities, both the PPG and Light agents indicate signs of heightened arousal and environmental changes consistent with social interactions.",1
PB06,1,1,The high low-frequency power fractions and significant y-axis movement suggest gesturing or other interactive movements.,1,"The high zero-crossing rate and peak rate suggest increased cardiac activity, which is often associated with social interactions.",1,"The high variability and significant light changes suggest an environment with dynamic lighting, typical in social settings like meetings or restaurants.",1,1,"The combination of gesturing movements (accelerometer), increased cardiac activity (PPG), and dynamic lighting changes (light sensor) strongly suggests a social interaction.",1
PB06,1,0,"The low high-frequency power fractions and the presence of significant low-frequency components suggest steady, non-gestural movements, indicative of no social interaction.",1,"The high peak rate and relatively low zero-crossing rate suggest increased heart rate variability, which is often associated with social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer indicates steady, non-gestural movements, both the PPG and light sensors show signs of increased activity and dynamic lighting conditions, which are more consistent with a social interaction.",1
PB06,1,0,The low high-frequency power fractions and minimal movement suggest the wearer was not engaged in a social interaction.,0,"The low zero-crossing rate and lower peak rate suggest a more stable and less dynamic physiological state, indicative of no social interaction.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,0,1,"While the accelerometer and PPG data suggest a more static state, the high number of significant light changes from the Light Agent indicates dynamic lighting conditions typical of social interactions, which outweighs the other modalities' indications of inactivity.",1
PB06,0,0,The low high-frequency power fractions suggest minimal hand gestures or movements typical of social interactions.,0,The low signal quality and high heart rate variability suggest a state of rest or relaxation rather than an active social interaction.,0,"The absence of light changes and low standard deviation suggest a stable, likely indoor environment with consistent lighting, typical of solitary activities rather than social interactions.",0,0,"All three modalities (accelerometer, PPG, and light) indicate a lack of movement, active engagement, and environmental changes, suggesting a state of rest or solitude rather than a social interaction.",0
PB06,0,1,The high spectral centroid values and large amplitude suggest gesturing or other interactive movements.,0,"The low peak rate suggests a more stable and less fluctuating heart rate, indicative of a less dynamic activity like sitting or resting rather than engaging in a social interaction.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the PPG data indicates a more stable activity, the accelerometer's high spectral centroid and large amplitude suggest gesturing, and the light agent's high number of significant light changes points to dynamic lighting conditions typical of social interactions, collectively supporting the presence of an interaction.",1
PB06,1,0,"The high magnitude and range in the y-axis suggest strong, possibly rhythmic movements typical of activities like typing or using a device, rather than social interaction.",0,"The low zero-crossing rate and peak rate suggest reduced cardiac activity, which is less indicative of a social interaction.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,0,1,"While the accelerometer and PPG data suggest activities more aligned with individual tasks, the light agent's detection of frequent light changes indicates dynamic and potentially social environments, which supports the presence of an interaction.",1
PB06,0,0,The low high-frequency power fractions and the presence of strong negative values suggest general movement rather than the characteristic gestures of social interaction.,1,"The high pNN50 and pNN20 values indicate increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,"The high variability and number of significant light changes suggest an environment with dynamic lighting, typical in social settings like meetings or restaurants.",1,1,"While the accelerometer data suggests general movement, the PPG and Light agents' findings of increased heart rate variability and dynamic lighting strongly indicate a social interaction.",1
PB06,0,0,"The low high-frequency power fractions and minimal zero-crossing rates suggest steady, non-gestural movement.",0,"The low peak rate suggests a more stable and less fluctuating heart rate, which is less indicative of a social interaction.",1,"The high mean log-transformed light level and multiple significant light changes suggest an environment with consistent but varying brightness, typical of social settings like meetings or restaurants.",0,1,"While the accelerometer and PPG data suggest minimal movement and stability, the light agent's detection of consistent but varying brightness levels indicates an environment conducive to social interactions, overriding the other modalities' indications.",1
PB06,1,0,"The high magnitude and range in the z-axis suggest strong, possibly non-repetitive movements, which are less indicative of social interactions.",1,"The high pNN50 values indicate increased heart rate variability, suggesting a state of heightened arousal or engagement, which is often associated with social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer data indicates strong, possibly non-repetitive movements, the PPG and light agent data suggest increased heart rate variability and dynamic lighting conditions, both of which are strongly indicative of social interactions.",1
PB06,0,0,"The low high-frequency power fractions and very high standard deviation suggest steady, low-intensity movement rather than the dynamic gestures typical of social interactions.",1,"The high pNN50 value indicates increased heart rate variability, suggesting a state of heightened arousal or engagement, which is often associated with social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer data suggests steady, low-intensity movement, both the PPG and Light agents indicate heightened arousal and dynamic lighting conditions, which are more consistent with a social interaction.",1
PB06,0,1,"The high spectral entropy and low-frequency power fractions suggest sustained, complex movements indicative of social interaction.",0,"The low PPG zero-crossing rate suggests reduced cardiac activity, which is less indicative of a social interaction.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer and light agents indicate sustained complex movements and dynamic lighting conditions typical of social interactions, the PPG agent's observation of reduced cardiac activity can be interpreted as a result of heightened attention or focus during the interaction rather than a sign of no interaction.",1
PB06,0,0,"The low high-frequency power fractions suggest minimal hand movement, indicating no significant interaction.",0,"The low zero-crossing rate suggests reduced cardiac activity, which is less indicative of a social interaction.",0,"The low number of significant light changes suggests a relatively constant environment, which is less indicative of a social interaction setting.",0,0,"All three sensors (accelerometer, PPG, and light) indicate minimal activity and a stable environment, suggesting no significant social interaction took place.",0
PB06,1,0,The low high-frequency power fractions and the presence of a dominant x-axis movement suggest general activity rather than social interaction.,1,"The low zero-crossing rate and high peak rate suggest increased heart rate variability, which is often associated with social interactions.",1,"The high mean log-transformed light level and multiple significant light changes suggest an environment with consistent but varying brightness, typical of social settings like meetings or restaurants.",1,1,"While the accelerometer indicates general activity, both the PPG and light sensors provide evidence of increased physiological arousal and environmental conditions consistent with social interactions.",1
PB06,0,0,"The low high-frequency power fractions suggest minimal hand movement, indicating no significant interaction.",1,"The high pNN50 value indicates increased heart rate variability, suggesting a state of heightened arousal or engagement, which is often associated with social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer data suggests minimal hand movement, the PPG and Light agents indicate increased heart rate variability and dynamic lighting conditions, respectively, both of which are consistent with a social interaction.",1
PB06,1,1,The high spectral centroids and low-frequency power fractions suggest gesturing or other interactive movements.,0,"The low peak rate suggests a more stable and less fluctuating heart rate, indicative of a less dynamic activity like sitting or resting rather than engaging in a social interaction.",0,"The absence of light changes and low standard deviation suggest a stable, likely indoor environment with consistent lighting, typical of solitary activities rather than social interactions.",0,0,"While the accelerometer detected potential interactive movements, the PPG and light sensors indicate a stable, less dynamic activity in a consistent indoor environment, suggesting no social interaction.",0
PB06,1,0,"The high standard deviation and large range in the z-axis suggest strong, possibly involuntary movements rather than the characteristic gestures of a social interaction.",0,"The low peak rate suggests a more stable and less fluctuating heart rate, which is less indicative of a social interaction.",1,The frequent light changes suggest a dynamic environment typical of social interactions.,0,0,"While the light agent detected frequent changes suggesting a dynamic environment, the accelerometer and PPG agents indicated strong, possibly involuntary movements and a stable heart rate, respectively, which are inconsistent with the characteristic patterns of a social interaction.",0
PB06,0,0,"The low high-frequency power fractions and high spectral centroids suggest steady, low-intensity movement rather than the dynamic gestures typical of social interactions.",1,"The high pNN50 value indicates increased heart rate variability, suggesting a state of heightened arousal or engagement, which is often associated with social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer data suggests steady, low-intensity movement, both the PPG and Light agents indicate signs of heightened arousal and dynamic environmental changes, which are more consistent with a social interaction.",1
PB06,1,1,The high spectral centroid and low standard deviation suggest gestural movements typical during social interactions.,0,"The low PPG zero-crossing rate suggests reduced cardiac activity, which is less indicative of a social interaction.",1,"The high variability and number of significant light changes suggest an environment with frequent visual adjustments, typical in social interactions.",1,1,"While the PPG data suggests reduced cardiac activity, the accelerometer and light data indicate gestural movements and environmental adjustments consistent with social interactions.",1
PB06,0,0,The low high-frequency power fractions and the presence of minimal movement suggest the wearer was not engaged in a social interaction.,0,"The low zero-crossing rate suggests reduced cardiac activity, which is less indicative of a social interaction.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,0,1,"While the accelerometer and PPG data suggest minimal movement and reduced cardiac activity, the light agent's detection of frequent light changes indicates dynamic lighting conditions often present in social interactions, which supports the presence of an interaction.",1
PB06,1,0,"The low high-frequency power fractions and consistent low-magnitude values suggest steady, non-gestural wrist movement.",0,"The low zero-crossing rate suggests reduced cardiac activity, which is less indicative of a social interaction.",0,"The absence of light changes and low standard deviation suggest a stable, likely indoor environment with consistent lighting, typical of solitary activities rather than social interactions.",0,0,"All three modalities (accelerometer, PPG, and light) indicate stable, non-gestural and non-activity behaviors, suggesting the wearer was likely engaged in a solitary activity rather than a social interaction.",0
PB06,1,1,The high spectral centroid values and large amplitude suggest gesturing or other interactive movements.,1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"The combination of gesturing movements detected by the accelerometer, increased heart rate variability indicating emotional engagement from the PPG, and dynamic lighting changes observed by the light sensor strongly supports the presence of a social interaction.",1
PB06,1,1,The high low-frequency power fractions and large amplitude on the y-axis suggest gesturing or other interactive movements.,0,"The low zero-crossing rate suggests reduced cardiac activity, which is less indicative of a social interaction.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the PPG data suggests reduced cardiac activity, the accelerometer's indication of interactive movements and the light agent's detection of dynamic lighting conditions strongly support the presence of a social interaction.",1
PB06,0,0,The low high-frequency power fractions and the presence of a dominant x-axis movement suggest static or minimal movement rather than interactive gestures.,1,"The high heart rate variability metrics suggest increased parasympathetic activity, which is often observed during social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer indicates minimal interactive gestures, both the PPG and Light agents provide evidence of increased physiological arousal and dynamic environmental changes, which are consistent with a social interaction.",1
PB06,1,0,The low high-frequency power fractions and the presence of minimal movement suggest the wearer was not engaged in a social interaction.,1,"The high heart rate variability metrics suggest increased parasympathetic activity, which is often observed during social interactions.",0,"The absence of light changes and low standard deviation suggest a stable, likely indoor environment with consistent lighting, typical of solitary activities rather than social interactions.",0,1,"While the accelerometer and light agent suggest no significant movement or environmental changes, the PPG agent's high heart rate variability indicates increased parasympathetic activity, which is commonly associated with social interactions. This cross-modal evidence supports the presence of a social interaction.",1
PB06,1,0,"The low high-frequency power fractions and high spectral entropy suggest steady, low-intensity movements rather than the dynamic gestures typical of social interactions.",1,"The high pNN50 and pNN20 values indicate increased heart rate variability, suggesting a state of heightened arousal or engagement, which is often associated with social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer data indicates steady, low-intensity movements, both the PPG and Light agents detected signs of heightened arousal and dynamic lighting conditions, which are strongly indicative of a social interaction.",1
PB06,0,0,"The low high-frequency power fractions and the presence of large magnitude values suggest steady, non-varying movements rather than the dynamic gestures typical of social interactions.",0,"The high heart rate variability (pNN50 and pNN20) suggests a more relaxed state, which is less indicative of a social interaction.",1,The high mean log-transformed light level and significant light changes suggest an indoor social setting.,0,0,"While the light agent detected an indoor setting, the accelerometer and PPG agents' findings of steady, non-varying movements and a relaxed state do not support the occurrence of a dynamic social interaction.",0
PB06,1,0,"The low high-frequency power fractions and the presence of strong, consistent movements suggest activities like typing or other focused tasks rather than social interactions.",1,"The high heart rate variability metrics suggest increased parasympathetic activity, which is often observed during social interactions.",1,"The high variability and multiple significant light changes suggest an environment with dynamic lighting, typical of social interaction settings.",1,1,"While the accelerometer data suggests focused activities, the PPG and Light agent's findings of increased heart rate variability and dynamic lighting strongly indicate a social interaction setting.",1
PB07,1,1,The high low-frequency power fractions and the presence of significant gestures as indicated by the x-axis dominant frequency suggest social interaction.,1,"The high pNN50 and pNN20 values indicate increased heart rate variability, suggesting a state of heightened arousal or engagement, which is often associated with social interactions.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social settings.,1,1,"The combination of high low-frequency power fractions and significant gestures from the accelerometer, increased heart rate variability from the PPG, and a dynamic lighting environment from the light sensor strongly indicates a social interaction.",1
PB07,1,0,"The low frequency power fractions and minimal spectral activity suggest static or minimal movement, indicative of no social interaction.",1,"The high pNN50 and pNN20 values indicate increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social settings.,1,1,"While the accelerometer indicates minimal movement, both the PPG and Light agents detected signs of increased physiological arousal and environmental dynamics consistent with social interaction.",1
PB07,0,1,The high spectral centroid and zero-crossing rates suggest active wrist movements consistent with social interactions.,1,"The high zero-crossing rate suggests increased respiratory sinus arrhythmia, indicating a possible social interaction.",1,The high kurtosis and single significant light change suggest a controlled indoor environment typical of social interactions.,1,1,"All three sensors (accelerometer, PPG, and light) indicate activities consistent with social interactions, supporting a final determination of interaction.",1
PB07,0,1,The high low-frequency power fractions and low spectral centroids suggest gesturing or other movements typical during social interactions.,1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"The combination of gesturing movements, increased heart rate variability, and dynamic lighting conditions strongly indicates the presence of a social interaction.",1
PB07,1,0,"The low spectral centroids and high standard deviation suggest minimal movement, inconsistent with social interaction.",1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The moderate variability and number of significant light changes suggest an indoor social setting.,1,1,"While the accelerometer indicates minimal movement, both the PPG and Light agents detected signs consistent with increased arousal and environmental changes typical of social interactions.",1
PB07,1,0,"The low frequency power fractions and high spectral entropy suggest static or minimal movement, indicative of no social interaction.",1,"The high pNN20 and moderate pNN50 suggest increased parasympathetic activity, which is often observed during social interactions.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social settings.,1,1,"While the accelerometer indicates minimal movement, both the PPG and light sensors show signs of increased physiological arousal and environmental dynamics consistent with social interaction.",1
PB07,0,1,The high spectral centroid and low-frequency power fraction on the z-axis suggest gesturing or other interactive movements.,1,"The increased peak rate and moderate pNN50 suggest heightened sympathetic activity, which is often observed during social interactions.",1,The high kurtosis and single significant light change suggest a controlled indoor environment typical of social interactions.,1,1,"The combination of gesturing movements, heightened physiological arousal, and a controlled indoor setting strongly suggests the presence of a social interaction.",1
PB07,0,0,The low spectral centroids and high standard deviation suggest general movement rather than the specific gestures associated with social interactions.,1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer data indicates general movement, the PPG and light agent data show signs of increased heart rate variability and dynamic lighting conditions, which are strongly indicative of a social interaction.",1
PB07,0,0,"The low frequency power fractions and very low spectral centroids indicate static or minimal movement, suggesting no social interaction.",1,"The low pNN50 and high peak rate suggest increased sympathetic activity, which is often associated with social interactions.",1,The light variability and number of significant changes suggest an indoor social setting.,1,1,"While the accelerometer indicates minimal movement, both the PPG and Light agents detect signs of increased physiological arousal and a social setting, strongly suggesting a social interaction.",1
PB07,1,1,The high spectral centroid and low-frequency power fractions suggest gesturing or other interactive movements.,1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social interactions.,1,1,"The combination of gesturing movements, increased heart rate variability, and a dynamic lighting environment strongly indicates the presence of a social interaction.",1
PB07,0,0,"The low high-frequency power fractions and high low-frequency power fractions suggest steady, low-intensity movements rather than the dynamic gestures typical of social interactions.",1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The significant light changes and higher mean log-transformed light level suggest an environment with varying and generally brighter conditions typical of social interactions.,1,1,"While the accelerometer data indicates steady, low-intensity movements, the PPG and Light agent's findings of increased heart rate variability and varying light conditions strongly suggest a scenario where a social interaction is taking place.",1
PB07,0,1,The high low-frequency power fractions and large z-axis range suggest gesturing or other movements typical of social interactions.,1,"The high peak rate and moderate heart rate variability suggest increased physiological arousal, which is often associated with social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"The combination of gesturing/movements, increased physiological arousal, and dynamic lighting conditions strongly suggests the presence of a social interaction.",1
PB07,1,0,"The low-frequency power fractions and spectral centroids indicate very low movement intensity and frequency, suggesting the wearer was likely not engaged in a social interaction.",1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer indicates low movement, both the PPG and Light agents detected signs of increased physiological arousal and environmental changes consistent with social interaction.",1
PB07,0,0,"The low spectral centroids and high standard deviation suggest static or minimal movement, indicative of no social interaction.",1,"The higher pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social interactions.,1,1,"While the accelerometer indicates minimal movement, both the PPG and Light agents detected signs of increased physiological arousal and environmental changes, which are consistent with a social interaction.",1
PB07,0,0,"The low-frequency power fractions and very low spectral centroids suggest static or minimal movement, indicative of no interaction.",1,"The high pNN20 and moderate pNN50 suggest increased parasympathetic activity, which is often observed during social interactions.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social settings.,1,1,"While the accelerometer indicates minimal movement, both the PPG and light sensors show signs of increased physiological arousal and environmental dynamics consistent with social interaction.",1
PB07,0,0,"The low spectral centroids and high standard deviation suggest minimal movement, indicative of a stationary state rather than active social interaction.",0,The low zero-crossing rate and normal peak rate suggest the wearer was not engaged in a social interaction.,1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,0,0,"While the Light Agent detected significant light changes, the Accelerometer and PPG Agents' findings of minimal movement and lack of engagement are more consistent with a stationary state.",0
PB07,1,1,The high low-frequency power fractions and the large z-axis range with significant peaks suggest gesturing or other interactive movements.,1,"The increased zero-crossing rate suggests more frequent pulsatile changes, which may indicate a social interaction.",1,The variability and number of significant light changes suggest an indoor social setting.,1,1,"The combined evidence from high low-frequency power fractions and gesturing movements (Accelerometer), increased pulsatile changes indicative of activity (PPG), and variability in light suggesting an indoor social setting (Light Agent) strongly supports the presence of a social interaction.",1
PB07,1,0,"The low zero-crossing rates and high spectral centroids suggest steady, minimal movement, indicative of a non-social activity.",1,"The increased peak rate suggests heightened physiological activity, which is often associated with social interactions.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social settings.,1,1,"While the accelerometer indicates minimal movement, both the PPG and light sensors show signs of heightened physiological activity and a dynamic environment, which are consistent with a social interaction.",1
PB07,0,1,The high spectral centroids and high zero-crossing rates suggest gesturing or other interactive movements.,1,"The high peak rate and moderate heart rate variability suggest increased physiological arousal, which is often associated with social interactions.",1,The significant light changes and high kurtosis suggest a controlled indoor environment typical of social interactions.,1,1,"The combination of gesturing movements, increased physiological arousal, and a controlled indoor environment strongly suggests the presence of a social interaction.",1
PB07,1,0,The low spectral centroids and high standard deviation suggest general movement rather than the specific gestures associated with social interactions.,1,"The high pNN50 and pNN20 values indicate increased heart rate variability, suggesting a state of heightened arousal or engagement, which is often associated with social interactions.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social interactions.,1,1,"While the accelerometer data indicates general movement, the PPG and Light agents' findings of increased heart rate variability and dynamic lighting environments strongly suggest heightened arousal and engagement, which are consistent with social interactions.",1
PB07,1,0,"The low spectral centroids and minimal high-frequency power suggest steady, low-intensity movements rather than the dynamic gestures typical of social interactions.",1,"The high pNN50 and pNN20 values indicate increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The light variability and multiple significant changes suggest an indoor social setting.,1,1,"While the accelerometer data suggests steady movements, the PPG and light data indicate increased heart rate variability and a dynamic indoor setting, both strongly associated with social interactions.",1
PB07,1,0,"The low frequency power fractions and minimal spectral activity suggest static or minimal movement, indicative of no social interaction.",1,"The high pNN50 values suggest increased heart rate variability, which is often associated with social interactions.",1,"The variability and number of significant light changes suggest an environment with dynamic lighting, typical in social settings.",1,1,"While the accelerometer indicates minimal movement, both the PPG and Light agents detected signs of increased heart rate variability and dynamic lighting, which are strongly indicative of a social interaction.",1
PB07,1,1,The high low-frequency power fractions and large z-axis range suggest gesturing or other movements typical of social interactions.,1,"The high pNN50 and pNN20 values indicate significant heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"The combination of gesturing movements, increased heart rate variability, and dynamic lighting conditions strongly suggests the presence of a social interaction.",1
PB07,0,0,"The low high-frequency power fractions and high low-frequency power fractions suggest steady, low-intensity movements rather than the dynamic gestures typical of social interactions.",1,"The high pNN50 and pNN20 values indicate increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer data indicates steady, low-intensity movements, both the PPG and Light agents detected signs of increased heart rate variability and dynamic lighting conditions, which are strongly indicative of a social interaction.",1
PB07,0,1,The high low-frequency power fractions and significant z-axis range suggest gesturing or other movements typical during social interactions.,1,"The high pNN50 and pNN20 values indicate a significant parasympathetic influence, which is often observed during social interactions.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social settings.,1,1,"The combination of gesturing movements, increased heart rate variability indicative of heightened arousal, and a dynamic lighting environment strongly suggests the presence of a social interaction.",1
PB07,0,0,The low spectral centroids and high standard deviation suggest general movement rather than the specific gestures associated with social interactions.,1,"The high peak rate and moderate heart rate variability suggest increased physical or mental activity, which is often associated with social interactions.",1,The high number of significant light changes suggests a dynamic lighting environment typical of social settings.,1,1,"While the accelerometer data indicates general movement, the PPG and light sensor data show signs of increased activity and environmental changes consistent with social interactions.",1
PB07,1,1,"The high low-frequency power fractions and the low spectral centroids suggest sustained, rhythmic movements consistent with social interactions.",1,"The higher pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions.",1,The variability and number of significant light changes suggest an indoor social setting.,1,1,"The combination of sustained rhythmic movements, increased heart rate variability, and indications of an indoor social setting strongly supports the presence of a social interaction.",1
PB07,0,1,The high spectral centroids and zero-crossing rates suggest active wrist movements consistent with social interactions.,1,"The higher zero-crossing rate suggests increased respiratory sinus arrhythmia, indicating a possible social interaction.",0,The absence of light changes and consistent low light levels suggest a solitary activity.,1,1,"While the Light Agent indicates no interaction due to stable light levels, both the Accelerometer and PPG Agents provide evidence of active movements and physiological responses consistent with social interaction, suggesting a social event was likely occurring.",1
PB07,0,0,The low high-frequency power fractions and the presence of significant low-frequency components suggest more static or repetitive movements rather than the dynamic gestures typical of social interactions.,1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer data indicates static or repetitive movements, the PPG and Light agents' findings of increased heart rate variability and dynamic lighting conditions strongly suggest a social interaction.",1
PB07,0,1,The high zero-crossing rates and dominant frequencies suggest gesturing or other interactive movements.,1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",0,The absence of light changes and consistent low light levels suggest a solitary activity.,1,1,"While the light agent indicates no change in lighting conditions, the accelerometer and PPG agents' findings of gesturing and increased heart rate variability strongly suggest a social interaction.",1
PB07,1,1,The high low-frequency power fractions and the low spectral centroids suggest gestural movements typical of social interactions.,1,"The high pNN50 and pNN20 values suggest increased heart rate variability, which is often associated with social interactions that engage the parasympathetic nervous system.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"The combination of gestural movements, increased heart rate variability, and dynamic lighting conditions strongly indicates the presence of a social interaction.",1
PB07,1,0,The low spectral centroids and high standard deviation suggest general movement rather than the specific gestures associated with social interactions.,1,"The high heart rate variability metrics suggest significant autonomic nervous system activity, which is often observed during social interactions.",1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer data indicates general movement, the PPG and Light agents' findings of high heart rate variability and dynamic lighting conditions strongly suggest a social interaction was present.",1
PB07,1,0,"The low high-frequency power fractions and minimal zero-crossing rates suggest steady, non-gestural movement.",1,The increased peak rate and moderate heart rate variability suggest engagement in an activity that may be associated with social interaction.,1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"While the accelerometer indicates steady movement, both the PPG and light sensors show signs of increased activity and dynamic lighting conditions, which are more consistent with a social interaction.",1
PB07,0,1,The high spectral centroid and low zero-crossing rates on the y-axis suggest gesturing or other interactive movements.,1,The increased peak rate and moderate heart rate variability suggest engagement in an activity that requires attention or interaction.,1,The high number of significant light changes suggests dynamic lighting conditions typical of social settings.,1,1,"The combination of gesturing movements, increased physiological engagement, and dynamic lighting conditions strongly indicates a social interaction.",1
PB07,0,0,The low spectral centroids and high standard deviation suggest general movement rather than the specific gestures associated with social interactions.,0,The low zero-crossing rate and normal heart rate variability metrics suggest the wearer was not engaged in a social interaction.,1,The high number of significant light changes suggests a dynamic lighting environment typical of social settings.,0,1,"While the accelerometer and PPG data indicate general movement and normal activity levels, the light agent's detection of frequent light changes is consistent with a dynamic and interactive environment, suggesting a social interaction.",1
PB07,1,1,The high spectral centroid and low standard deviation suggest gestural movements typical during social interactions.,1,"The high heart rate variability metrics suggest increased parasympathetic activity, which is often observed during social interactions.",1,The significant light changes and high kurtosis suggest a controlled indoor environment typical of social interactions.,1,1,"The combination of gestural movements, increased heart rate variability, and a controlled indoor environment strongly suggests the presence of a social interaction.",1
PB07,0,0,"The low-frequency power fractions and minimal spectral activity suggest static or minimal movement, indicative of no social interaction.",1,"The higher zero-crossing rate and peak rate suggest increased physiological activity, which is often associated with social interactions.",1,The variability and number of significant light changes suggest an environment with dynamic lighting typical of social settings.,1,1,"While the accelerometer indicates minimal movement, both the PPG and light sensors show signs of increased physiological and environmental activity, which are consistent with a social interaction.",1
